"","ID","Collection","State","County","Location","Lat","Long","elevationM","estElevation","Uncertainty","Month","Day","Year","Sex","FWL","HWL","BodyLength","Thorax","ThoraxC","FileNaNme","mean_Standard","mean_Sample","max_Sample","min_Sample","white_balance","min_Standard","Corr.Val","lon","lat","NewLocation","doy","region","June","July","June15July15","doy162to202","Tpupal","J","JJTave","time.per","seas","siteID","YrSite","region.lab","syear.int","syear.slope","fyear.int","fyear.slope"
"343","2681","UF","Alberta","NaN","Mean_Creek",50.14,-114.44,"1737",1775.13,5,7,"15",1986,"M",22.13,16.63,"15.27",1.6,"2.6","IMG_2681",81.639989,173.631051,255,21,241,42,0.338537432,-114.44,50.14,"Mean_Creek",195,3,17,11.5,9.85,9.67073170731707,9.45238095238095,195,14.25,"post 1980","early",35,"198635","Canadian RM",NA,NA,NA,NA
"347","2728","UF","Alberta","NaN","Nigel_Cr_Trail",52.2107676,-117.093439,"NaN",1980.23,7,7,"18",1970,"M",18.02,16.5,"15.31",1.92,"3.12","IMG_2728",97.688498,168.808586,255,33,248,81,0.474200084,-117.093439,52.2107676,"SunwaptaPassJasperNationalPark",198,3,13.1,9.5,11.8666666666667,13.0926829268293,13.3809523809524,198,11.3,"pre 1980","early",13,"197013","Canadian RM",NA,NA,NA,NA
"348","2785","UF","Alberta","NaN","Nigel_Cr_Trail",52.2107676,-117.093439,"NaN",1980.23,7,7,"18",1970,"M",19.06,17.5,"16.16",2.4,"3.9","IMG_2785",73.443779,144.217125,217,30,231,30,0.431755597,-117.093439,52.2107676,"SunwaptaPassJasperNationalPark",198,3,13.1,9.5,11.8666666666667,13.0926829268293,13.3809523809524,198,11.3,"pre 1980","early",13,"197013","Canadian RM",NA,NA,NA,NA
"361","2791","UF","Alberta","Yellowhead","CardiNaNl_Divide",52.904657,-117.216225,"NaN",2153.93,6,7,"29",2003,"M",18.81,16.51,"15.17",1.44,"2.34","IMG_2791",70.499913,162.633902,241,34,249,27,0.389036477,-117.216225,52.904657,"CardiNaNl_Divide",209,3,9.5,12.8,9.4,12.1634146341463,14.552380952381,209,11.15,"post 1980","late",36,"200336","Canadian RM",NA,NA,NA,NA
"363","2738","UF","Alberta","NaN","Highwood_Pass",50.6,-114.99,"NaN",2214.32,7,7,"28",1961,"M",19,16.98,"15.23",2.32,"3.77","IMG_2738",92.880709,175.126463,255,28,253,60,0.403489829,-114.99,50.6,"KananaskisForest",208,3,NA,NA,NA,NA,NA,208,NA,"pre 1980","late",14,"196114","Canadian RM",NA,NA,NA,NA
"374","2691","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"16",1980,"M",17.73,16.42,"16.19",1.6,"2.6","IMG_2691",88.045144,171.857748,255,26,250,29,0.353584851,-114.4586267,50.2086817,"Plateau_Mnt",197,3,5.5,11,8.76666666666667,10.8536585365854,10.9761904761905,197,8.25,"pre 1980","early",37,"198037","Canadian RM",NA,NA,NA,NA
"375","2699","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",18.87,17.1,"15.89",1.68,"2.73","IMG_2699",81.742396,174.693594,238,23,246,30,0.33012225,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"376","2701","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"25",1980,"M",18.95,16.59,"15.19",1.6,"2.6","IMG_2701",77.920983,175.860355,240,45,242,26,0.30620206,-114.4586267,50.2086817,"Plateau_Mnt",206,3,5.5,11,8.76666666666667,10.8536585365854,10.6904761904762,206,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"377","2714","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",20.97,18.94,"16.53",1.68,"2.73","IMG_2714",71.943281,174.625047,230,40,233,27,0.283373558,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"378","2716","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"25",1980,"M",21.14,18.28,"17.82",1.84,"2.99","IMG_2716",75.44566,168.592827,246,22,243,46,0.377701386,-114.4586267,50.2086817,"Plateau_Mnt",206,3,5.5,11,8.76666666666667,10.8536585365854,10.6904761904762,206,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"379","2724","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"21",1980,"M",20.39,17.39,"16.7",2.56,"4.16","IMG_2724",76.417365,184.751213,242,19,243,48,0.298711728,-114.4586267,50.2086817,"Plateau_Mnt",202,3,5.5,11,8.76666666666667,10.8536585365854,10.7619047619048,202,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"380","2726","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"16",1980,"M",19.07,16.49,"16.91",1.68,"2.73","IMG_2726",72.728664,171.257591,228,31,246,17,0.326386066,-114.4586267,50.2086817,"Plateau_Mnt",197,3,5.5,11,8.76666666666667,10.8536585365854,10.9761904761905,197,8.25,"pre 1980","early",37,"198037","Canadian RM",NA,NA,NA,NA
"381","2736","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",20.48,17.69,"15.97",1.6,"2.6","IMG_2736",69.52091,157.797043,246,22,235,44,0.404203963,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"382","2797","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",20.48,16.86,"17.29",1.6,"2.6","IMG_2797",76.329903,177.34748,235,37,252,27,0.331788978,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"383","2799","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",20.93,17.74,"16.22",1.68,"2.73","IMG_2799",89.812995,189.15949,255,37,246,67,0.317544749,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"384","2801","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",18.49,16.8,"16.8",1.2,"1.95","IMG_2801",72.365279,158.849615,222,30,240,37,0.399755591,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"385","2803","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",18.84,15.46,"15.97",1.04,"1.69","IMG_2803",70.750422,152.272667,222,31,231,38,0.407913642,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"386","2809","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",18.88,15.3,"15.59",1.76,"2.86","IMG_2809",71.54134,146.507203,217,30,229,48,0.455761309,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"387","2811","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",17.92,16.53,"16.66",1.6,"2.6","IMG_2811",76.51853,157.633665,230,28,248,40,0.434453534,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"388","2813","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",18.68,16.71,"15.73",1.68,"2.73","IMG_2813",82.464424,169.604572,227,33,247,33,0.361660879,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"389","2816","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",17.86,17.17,"16.88",2.24,"3.64","IMG_2816",80.77227,174.647124,239,24,249,46,0.366270325,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"390","2818","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",19.92,16.83,"17.27",2,"3.25","IMG_2818",91.446168,182.039036,255,38,251,49,0.341390911,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"391","2820","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"13",1980,"M",17.38,15.47,"14.45",1.76,"2.86","IMG_2820",63.781933,153.809695,212,44,235,22,0.381175141,-114.4586267,50.2086817,"Plateau_Mnt",194,3,5.5,11,8.76666666666667,10.8536585365854,10.4761904761905,194,8.25,"pre 1980","early",37,"198037","Canadian RM",NA,NA,NA,NA
"392","2825","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",19.28,17.28,"16.04",1.76,"2.86","IMG_2825",81.188682,163.38854,231,22,237,59,0.413547528,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"393","2827","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",16.71,15.16,"15.44",1.68,"2.73","IMG_2827",89.8263,164.889373,255,33,248,47,0.413485706,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"394","2829","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",19.48,16.53,"16.66",1.28,"2.08","IMG_2829",62.527932,161.591492,229,35,233,28,0.348334185,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"395","2831","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",20.13,18.22,"17.38",1.76,"2.86","IMG_2831",88.08974,169.67229,252,35,252,25,0.362677137,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"396","2833","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",21.69,19.82,"16.47",1.76,"2.86","IMG_2833",61.167623,151.339617,215,32,223,19,0.351276387,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"397","2837","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",21.3,17.47,"16",2,"3.25","IMG_2837",77.824814,166.268919,229,20,244,29,0.361539912,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"398","2839","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",18.48,15.98,"15.28",1.2,"1.95","IMG_2839",82.171754,163.713333,254,33,239,58,0.415948436,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"399","2841","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",20.23,17.14,"15.85",1.2,"1.95","IMG_2841",83.818279,164.822693,242,17,247,30,0.378697267,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"400","2843","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",18.71,17.56,"16.13",1.76,"2.86","IMG_2843",99.832426,177.54576,244,37,248,64,0.382903478,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"401","2845","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",20.38,17.76,"16",1.68,"2.73","IMG_2845",70.575305,167.790852,222,33,236,21,0.317251851,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"402","2851","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",18.49,16.19,"16.57",1.92,"3.12","IMG_2851",95.426553,185.917203,246,44,254,30,0.303941058,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"403","2853","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",18.95,16.64,"15.19",1.6,"2.6","IMG_2853",66.724795,157.689778,251,32,242,23,0.384978183,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"404","2855","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",17.86,16.82,"16.88",1.84,"2.99","IMG_2855",85.408549,164.241276,236,29,239,51,0.397652787,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"405","2857","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"20",1980,"M",18.8,17.06,"16.87",1.92,"3.12","IMG_2857",68.343348,153.797452,217,24,232,21,0.37062819,-114.4586267,50.2086817,"Plateau_Mnt",201,3,5.5,11,8.76666666666667,10.8536585365854,10.5714285714286,201,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"406","2860","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"21",1980,"M",20.24,18.59,"17.23",1.68,"2.73","IMG_2860",67.064708,141.394187,222,18,223,32,0.427255565,-114.4586267,50.2086817,"Plateau_Mnt",202,3,5.5,11,8.76666666666667,10.8536585365854,10.7619047619048,202,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"407","2862","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"21",1980,"M",19.06,16.87,"15.77",1.76,"2.86","IMG_2862",87.711156,179.417543,222,34,240,52,0.322247112,-114.4586267,50.2086817,"Plateau_Mnt",202,3,5.5,11,8.76666666666667,10.8536585365854,10.7619047619048,202,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"408","2864","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"21",1980,"M",19.73,17.92,"16.66",1.52,"2.47","IMG_2864",73.336688,176.017464,247,33,241,23,0.298085028,-114.4586267,50.2086817,"Plateau_Mnt",202,3,5.5,11,8.76666666666667,10.8536585365854,10.7619047619048,202,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"409","2866","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"15",1980,"M",22.13,18.89,"17.3",2,"3.25","IMG_2866",97.046009,182.865013,237,39,246,77,0.373579805,-114.4586267,50.2086817,"Plateau_Mnt",196,3,5.5,11,8.76666666666667,10.8536585365854,10.8809523809524,196,8.25,"pre 1980","early",37,"198037","Canadian RM",NA,NA,NA,NA
"410","2869","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",19.99,17.85,"16.19",1.92,"3.12","IMG_2869",78.087746,163.784922,255,27,239,35,0.368701363,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"411","2871","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"24",1980,"M",18.99,16.97,"16.75",1.68,"2.73","IMG_2871",90.509865,177.124428,236,30,253,44,0.363041014,-114.4586267,50.2086817,"Plateau_Mnt",205,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,205,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"412","2873","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"24",1980,"M",17.19,15.3,"16.56",1.84,"2.99","IMG_2873",77.991349,165.666653,225,19,241,51,0.3964913,-114.4586267,50.2086817,"Plateau_Mnt",205,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,205,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"413","2875","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"21",1980,"M",18.57,16.67,"17.28",1.68,"2.73","IMG_2875",74.540344,168.144681,233,33,241,55,0.391695263,-114.4586267,50.2086817,"Plateau_Mnt",202,3,5.5,11,8.76666666666667,10.8536585365854,10.7619047619048,202,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"414","2877","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"24",1980,"M",20.45,18.15,"17.24",1.44,"2.34","IMG_2877",97.269481,173.825136,237,27,253,36,0.364861124,-114.4586267,50.2086817,"Plateau_Mnt",205,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,205,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"415","2879","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"15",1980,"M",18.89,16.7,"16.3",1.68,"2.73","IMG_2879",86.784394,172.750956,244,32,243,60,0.383874557,-114.4586267,50.2086817,"Plateau_Mnt",196,3,5.5,11,8.76666666666667,10.8536585365854,10.8809523809524,196,8.25,"pre 1980","early",37,"198037","Canadian RM",NA,NA,NA,NA
"416","2881","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",19.81,17.49,"16.63",1.44,"2.34","IMG_2881",70.148626,154.367719,217,30,238,24,0.390805051,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"417","2883","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"24",1980,"M",17.29,15.24,"15.3",2,"3.25","IMG_2883",87.662688,170.92951,229,21,249,30,0.356486256,-114.4586267,50.2086817,"Plateau_Mnt",205,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,205,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"418","2885","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"23",1980,"M",18.47,16.7,"16.01",1.6,"2.6","IMG_2885",72.54022,174.193697,237,34,241,50,0.34977122,-114.4586267,50.2086817,"Plateau_Mnt",204,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,204,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"484","3117","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"21",1980,"M",19.28,17.17,"17.58",1.84,"2.99","IMG_3117",75.128551,166.064182,236,33,239,39,0.36467909,-114.4586267,50.2086817,"Plateau_Mnt",202,3,5.5,11,8.76666666666667,10.8536585365854,10.7619047619048,202,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"485","3119","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"21",1980,"M",18.05,15.69,"16.41",1.6,"2.6","IMG_3119",75.336621,167.29343,229,29,236,53,0.375445738,-114.4586267,50.2086817,"Plateau_Mnt",202,3,5.5,11,8.76666666666667,10.8536585365854,10.7619047619048,202,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"486","3121","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"24",1980,"M",18.15,15.31,"16.05",1.52,"2.47","IMG_3121",92.781648,162.902863,236,13,247,68,0.469816408,-114.4586267,50.2086817,"Plateau_Mnt",205,3,5.5,11,8.76666666666667,10.8536585365854,10.952380952381,205,8.25,"pre 1980","late",37,"198037","Canadian RM",NA,NA,NA,NA
"487","3123","UF","Alberta","NaN","Hailstone_Butte",50.2086817,-114.4586267,"NaN",2339.26,7,7,"15",1980,"M",20.4,16.81,"16.11",2.48,"4.03","IMG_3123",78.254973,170.547734,255,34,243,27,0.335427157,-114.4586267,50.2086817,"Plateau_Mnt",196,3,5.5,11,8.76666666666667,10.8536585365854,10.8809523809524,196,8.25,"pre 1980","early",37,"198037","Canadian RM",NA,NA,NA,NA
